Contest, Part, Sub-Part, Name, Rating
43268,721,E,Road to Home,2700
43022,717,B,R3D3’s Summer Adventure,2700
42904,715,C,Digit Tree,2700
42786,713,D,Animals and Puzzle,2700
41411,690,F2,Tree of Life (medium),2700
38588,643,E,Bear and Destroying Subtrees,2700
37386,623,D,Birthday,2700
36970,616,F,Expensive Strings,2700
36308,605,E,Intergalaxy Trips,2700
35528,592,E,BCPC,2700
34688,578,E,Walking!,2700
34686,578,D,LCS Again,2700
34566,576,D,Flights for Regular Customers,2700
34504,575,C,Party,2700
34500,575,A,Fibonotci,2700
32948,549,E,Sasha Circle,2700
31450,524,F,And Yet Another Bracket Sequence,2700
30790,513,F1,Scaygerboss,2700
30789,513,E2,Subarray Cuts,2700
30246,504,D,Misha and XOR,2700
30010,500,F,New Year Shopping,2700
29888,498,E,Stairs and Lines,2700
29646,494,D,Birthday,2700
29226,487,D,Conveyor Belts,2700
28926,482,D,Random Function and Tree,2700
28626,477,D,Dreamoon and Binary,2700
28508,475,E,Strongly Connected City 2,2700
28330,472,F,Design Tutorial: Change the Goal,2700
28268,471,E,MUH and Lots and Lots of Segments,2700
27846,464,D,World of Darkraft - 2,2700
27608,460,E,Roland and Rose,2700
27426,457,D,Bingo!,2700
27306,455,D,Serega and Fun,2700
27130,452,F,Permutation,2700
26648,444,E,DZY Loves Planting,2700
24426,407,D,Largest Submatrix 3,2700
23286,388,D,Fox and Perfect Sets,2700
22988,383,E,Vowels,2700
22028,367,E,Sereja and Intervals,2700
21366,356,D,Bags and Coins,2700
21066,351,D,Jeff and Removing Periods,2700
20710,345,F,Superstitions Inspection,2700
20708,345,E,Black Cat Rush,2700
20348,339,E,Three Swaps,2700
20168,336,E,Vasily the Bear and Painting Square,2700
19984,333,C,Lucky Tickets,2700
18546,309,D,Tennis Rackets,2700
17588,293,E,Close Vertices,2700
17586,293,D,Ksusha and Square,2700
17582,293,B,Distinct Paths,2700
16024,267,C,Berland Traffic,2700
15366,256,D,Liars and Serge,2700
15066,251,D,Two Sets,2700
14946,249,D,Donkey and Stars,2700
14586,243,D,Cubes,2700
14462,241,B,Friends,2700
14104,235,C,Cyclical Quest,2700
12788,213,E,Two Permutations,2700
12424,207,C3,Game with Two Trees,2700
11886,198,D,Cube Snake,2700
11466,191,D,Metro Scheme,2700
10986,183,D,T-shirt,2700
7928,132,E,Bits of merry old England,2700
6788,113,E,Sleeping,2700
6786,113,D,Museum,2700
6548,109,E,Lucky Interval,2700
6428,107,E,Darts,2700
6306,105,D,Entertaining Geodetics,2700
5888,98,E,Help Shrek and Donkey,2700
5826,97,D,Robot in Basement,2700
5168,86,E,Long sequence,2700
4868,81,E,Pairs,2700
4564,76,C,Mutation,2700
4208,70,E,Information Reform,2700
4206,70,D,Professor's task,2700
3728,62,E,World Evil,2700
3248,54,E,Vacuum Сleaner,2700
2892,48,G,Galaxy Union,2700
2650,44,F,BerPaint,2700
2528,42,E,Baldman and the military,2700
788,13,E,Holes,2700
96370,1606,F,Tree Queries,2800
95531,1592,F2,Alice and Recoloring 2,2800
94700,1578,K,Kingdom of Islands,2800
94682,1578,B,Building Forest Trails,2800
94680,1578,A,Anti-Tetris,2800
94326,1572,D,Bridge Club,2800
93428,1557,E,Assiut Chess,2800
92704,1545,C,AquaMoon and Permutations,2800
91510,1525,F,Goblins And Gnomes,2800
90610,1510,F,Fiber Shape,2800
89472,1491,G,Switch and Flip,2800
89294,1488,H,Build From Suffixes,2800
88626,1477,D,Nezzar and Hidden Permutations,2800
88392,1473,G,Tiles,2800
87310,1455,F,String and Operations,2800
86526,1442,D,Sum,2800
86170,1436,F,Sum Over Subsets,2800
85516,1425,I,Impressive Harvesting of The Orchard,2800
85404,1423,M,Milutin's Plums,2800
85150,1419,F,Rain of Fire,2800
84790,1413,F,Roads and Ramen,2800
84248,1404,E,Bricks,2800
84246,1404,D,Game of Pairs,2800
84010,1400,F,x-prime Substrings,2800
83646,1394,D,Boboniu and Jianghu,2800
83588,1393,E1,Twilight and Ancient Scroll (easier version),2800
83352,1389,G,Directing Edges,2800
83164,1386,C,Joker,2800
82988,1383,E,Strange Operation,2800
82986,1383,D,Rearrange,2800
82751,1379,F2,Chess Strikes Back (hard version),2800
82748,1379,E,Inverse Genealogy,2800
82512,1375,G,Tree Modification,2800
82270,1371,F,Raging Thunder,2800
81912,1365,G,Secure Password,2800
79632,1327,G,Letters and Question Marks,2800
79326,1322,D,Reality Show,2800
78970,1316,F,Battalion Strength,2800
78604,1310,C,Au Pont Rouge,2800
78190,1303,F,Number of Components,2800
77470,1291,F,Coffee Varieties (easy version),2800
77165,1286,C2,Madhouse (Hard version),2800
76750,1279,F,New Year and Handle Change,2800
76026,1267,D,DevOps Best Practices,2800
73080,1218,A,BubbleReactor,2800
72854,1214,H,Tiles Placement,2800
72492,1208,G,Polygons,2800
69310,1155,F,Delivery Oligopoly,2800
69130,1152,F1,Neko Rules the Catniverse (Small Version),2800
68526,1142,D,Foreigner,2800
66544,1109,C,Sasha and a Patient Friend,2800
65886,1098,D,Eels,2800
65290,1088,F,Ehab and a weird weight formula,2800
64930,1082,F,Speed Dial,2800
64028,1067,E,Random Forest Rank,2800
62346,1039,D,You Are Given a Tree,2800
61990,1033,F,Boolean Computer,2800
61988,1033,E,Hidden Bipartite Graph,2800
61870,1031,F,Familiar Operations,2800
60726,1012,D,AB-Strings,2800
59168,986,E,Prince's Problem,2800
58988,983,E,NN country,2800
57732,962,G,Visible Black Areas,2800
54790,913,F,Strongly Connected Tournament,2800
54492,908,G,New Year and Original Order,2800
53228,887,E,Little Brother,2800
52146,869,D,The Overdosing Ubiquity,2800
51550,859,F,Ordering T-Shirts,2800
51010,850,F,Rainbow Balls,2800
51008,850,E,Random Elections,2800
51006,850,D,Tournament Construction,2800
50528,842,E,Nikita and game,2800
50290,838,F,Expected Earnings,2800
50284,838,C,Future Failure,2800
49986,833,D,Red-Black Cobweb,2800
49806,830,D,Singer House,2800
49148,819,E,Mister B and Flight to the Moon,2800
48906,815,D,Karen and Cards,2800
48130,802,F,Marmots (hard),2800
47770,796,F,Sequence Recovery,2800
47650,794,F,Leha and security system,2800
47648,794,E,Choosing Carrot,2800
46570,776,F,Sherlock's bet to Moriarty,2800
45730,762,F,Tree nesting,2800
45430,757,F,Team Rocket Rises Again,2800
45010,750,F,New Year and Finding Roots,2800
44166,736,D,Permutations,2800
43330,722,F,Cyclic Cipher,2800
43036,717,I,Cowboy Beblop at his computer,2800
42130,702,F,T-Shirts,2800
41888,698,E,Cron,2800
41108,685,E,Travelling Through the Snow Queen's Kingdom,2800
40264,671,C,Ultimate Weirdness of an Array,2800
39130,652,F,Ants on a Circle,2800
38348,639,E,Bear and Paradox,2800
37992,633,G,Yash And Trees,2800
37508,625,E,Frog Fights,2800
37210,620,F,Xors on Segments,2800
36786,613,D,Kingdom and its Cities,2800
36068,601,E,A Museum Robbery,2800
36010,600,F,Edge coloring of bipartite graph,2800
34868,581,E,Kojiro and Furrari,2800
34516,575,I,Robots protection,2800
34508,575,E,Spectator Riots,2800
34086,568,D,Sign Posts,2800
33546,559,D,Randomizer,2800
33308,555,E,Case of Computer Network,2800
32950,549,F,Yura and Developers,2800
32828,547,E,Mike and Friends,2800
31266,521,D,Shop,2800
30966,516,D,Drazil and Morning Exercise,2800
30791,513,F2,Scaygerboss,2800
29588,493,E,Vasya and Polynomial,2800
28808,480,E,Parking Lot,2800
28332,472,G,Design Tutorial: Increase the Constraints,2800
28328,472,E,Design Tutorial: Learn from a Game,2800
27666,461,D,Appleman and Complicated Task,2800
26766,446,D,DZY Loves Games,2800
26166,436,D,Pudding Monsters,2800
25086,418,D,Big Problems for Organizers,2800
24368,406,E,Hamming Triples,2800
22628,377,E,Cookie Clicker,2800
21608,360,E,Levko and Game,2800
20888,348,E,Pilgrims,2800
20108,335,E,Counting Skyscrapers,2800
19508,325,E,The Red Button,2800
19146,319,D,Have You Ever Heard About the Word?,2800
18068,301,E,Yaroslav and Arrangements,2800
17410,290,F,Greedy Petya,2800
17288,288,E,Polo the Penguin and Lucky Numbers,2800
17168,286,E,Ladies' Shop,2800
16988,283,E,Cow Tennis Tournament,2800
16806,280,D,k-Maximum Subsequence Sum,2800
16626,277,D,Google Code Jam,2800
15668,261,E,Maxim and Calculator,2800
14408,240,E,Road Repairs,2800
13028,217,E,Alien DNA,2800
12248,204,E,Little Elephant and Strings,2800
11766,196,D,The Next Good String,2800
11226,187,D,BRT Contract ,2800
9788,163,E,e-Government,2800
4988,83,E,Two Subsequences,2800
4746,79,D,Password,2800
4628,77,E,Martian Food,2800
4448,74,E,Shift It!,2800
3070,51,F,Caterpillar,2800
2894,48,H,Black and White,2800
2890,48,F,Snow sellers,2800
1808,30,E,Tricky and Clever Password,2800
1688,28,E,DravDe saves the world,2800
1146,19,D,Points,2800
668,11,E,"Forward, march!",2800
606,10,D,LCIS,2800
96310,1605,F,PalindORme,2900
96068,1601,E,Phys Ed Online,2900
94806,1580,D,Subsequence,2900
94690,1578,F,Framing Pictures,2900
94510,1575,F,Finding Expected Value,2900
93730,1562,F,Tubular Bells,2900
93194,1553,H,XOR and Distance,2900
92405,1540,C2,Converging Array (Hard Version),2900
91688,1528,E,Mashtali and Hagh Trees,2900
90604,1510,C,Cactus Not Enough,2900
90006,1500,D,Tiles for Bathroom,2900
89650,1494,F,Delete The Edges,2900
89230,1487,F,Ones,2900
88746,1479,D,Odd Mineral Resource,2900
88082,1468,B,Bakery,2900
87312,1455,G,Forbidden Value,2900
87130,1452,F,Divide Powers,2900
87014,1450,H1,Multithreading (Easy Version),2900
86646,1444,D,Rectangular Polyline,2900
85876,1431,I,Cyclic Shifts,2900
85692,1428,G1,Lucky Numbers (Easy Version),2900
84910,1415,F,Cakes for Clones,2900
84122,1402,B,Roads,2900
83532,1392,G,Omkar and Pies,2900
83224,1387,C,Viruses,2900
83162,1386,B,Mixture,2900
82328,1372,E,Omkar and Last Floor,2900
81666,1361,D,Johnny and James,2900
81550,1359,F,RC Kaboom Show,2900
80776,1346,I,Pac-Man 2.0,2900
80052,1334,G,Substring Search,2900
78608,1310,E,Strange Function,2900
77290,1288,F,Red-Blue Graph,2900
77110,1285,F,Classical?,2900
76808,1280,E,Kirchhoff's Current Loss,2900
76566,1276,D,Tree Elimination,2900
75970,1266,F,Almost Same Distance,2900
75847,1264,D2,Beautiful Bracket Sequence (hard version),2900
73272,1221,G,Graph And Numbers,2900
73094,1218,H,Function Composition,2900
72068,1201,E1,Knightmare (easy),2900
71890,1198,F,GCD Groups 2,2900
70326,1172,D,Nauuo and Portals,2900
68774,1146,H,Satanic Panic,2900
67746,1129,D,Isolation,2900
65414,1090,H,Linearization,2900
65112,1085,G,Beautiful Matrix,2900
64984,1083,C,Max Mex,2900
63730,1062,F,Upgrading Cities,2900
63610,1060,F,Shrinking Tree,2900
63372,1056,G,Take Metro,2900
63310,1055,F,Tree and XOR,2900
63072,1051,G,Distinctification,2900
62290,1038,F,Wrap Around,2900
61932,1032,G,Chattering,2900
61812,1030,G,Linear Congruential Generator,2900
61694,1028,H,Make Square,2900
61690,1028,F,Make Symmetrical,2900
59826,997,D,Cycles in product,2900
58810,980,F,Cactus to Tree,2900
57612,960,G,Bandit Blues,2900
57308,955,E,Icicles,2900
56292,938,G,Shortest Path Queries,2900
55986,933,D,A Creative Cutout,2900
55932,932,G,Palindrome Partition,2900
55808,930,E,Coins Exhibition,2900
55620,927,A,BuberPool Taxi Optimization,2900
55508,925,E,May Holidays,2900
55024,917,C,Pollywog,2900
53766,896,D,Nephren Runs a Cinema,2900
53170,886,F,Symmetric Projections,2900
52686,878,D,Magic Breeding,2900
52268,871,E,Restore the Tree,2900
51730,862,F,Mahmoud and Ehab and the final stage,2900
50886,848,D,Shake It!,2900
49146,819,D,Mister B and Astronomers,2900
49144,819,C,Mister B and Beacons on Field,2900
48908,815,E,Karen and Neighborhood,2900
48546,809,D,Hitchhiking in the Baltic States,2900
48148,802,O,April Fools' Problem (hard),2900
47588,793,E,Problem of offices,2900
47288,788,E,New task,2900
46572,776,G,Sherlock and the Encrypted Data,2900
46500,775,A,University Schedule,2900
45788,763,E,Timofey and our friends animals,2900
45786,763,D,Timofey and a flat tree,2900
44466,741,D,Arpa’s letter-marked tree and Mehrdad’s Dokhtar-kosh paths,2900
44168,736,E,Chess Championship,2900
43510,725,F,Family Photos,2900
43448,724,E,Goods transportation,2900
43328,722,E,Research Rover,2900
43086,718,D,Andrew and Chemistry,2900
43020,717,A,Festival Organization,2900
42486,708,D,Incorrect Flow,2900
42244,704,C,Black Widow,2900
41228,687,E,TOF,2900
41104,685,C,Optimal Point,2900
40746,679,D,Bear and Chase,2900
40266,671,D,Roads in Yusland,2900
38590,643,F,Bears and Juice,2900
38586,643,D,Bearish Fanpages,2900
37384,623,C,Electric Charges,2900
36672,611,G,New Year and Cake,2900
36186,603,D,Ruminations on Ruminants,2900
35890,598,F,Cut Length,2900
35228,587,E,Duff as a Queen,2900
35108,585,E,Present for Vitalik the Philatelist ,2900
32166,536,D,Tavas in Kansas,2900
30728,512,E,Fox And Polygon,2900
30726,512,D,Fox And Travelling,2900
30308,505,E,Mr. Kitayuta vs. Bamboos,2900
29828,497,E,Subsequences Return,2900
29826,497,D,Gears,2900
28688,478,E,Wavy numbers,2900
28510,475,F,Meta-universe,2900
27308,455,E,Function,2900
26948,449,E,Jzzhu and Squares,2900
26046,434,D,Nanami's Power Plant,2900
24188,403,E,Two Rooted Trees,2900
21846,364,D,Ghd,2900
21246,354,D,Transferring Pyramid,2900
20588,343,E,Pumping Stations,2900
20286,338,D,GCD Table,2900
19868,331,E1,Deja Vu,2900
19506,325,D,Reclamation,2900
19266,321,D,Ciel and Flipboard,2900
18848,314,E,Sereja and Squares,2900
18548,309,E,Sheep,2900
14466,241,D,Numbers,2900
14286,238,D,Tape Programming,2900
13926,232,D,Fence,2900
13568,226,E,Noble Knight's Path,2900
13026,217,D,Bitonix' Patrol,2900
11588,193,E,Fibonacci Number,2900
11586,193,D,Two Segments,2900
11228,187,E,Heaven Tour,2900
10988,183,E,Candy Shop,2900
10028,167,E,Wizards and Bets,2900
9786,163,D,Large Refrigerator,2900
8706,145,D,Lucky Pair,2900
8288,138,E,Hellish Constraints,2900
7688,128,E,Birthday,2900
7568,126,E,Pills,2900
7028,117,E,Tree or not Tree,2900
6668,111,E,Petya and Rectangle,2900
6188,103,E,Buying Sets,2900
5348,89,E,Fire and Ice,2900
4748,79,E,Security System,2900
4390,73,F,Plane of Tanks,2900
4088,68,E,Contact,2900
3908,65,E,Harry Potter and Moving Staircases,2900
1148,19,E,Fairy,2900
1028,17,E,Palisection,2900
96186,1603,D,Artistic Partition,3000
94992,1583,G,Omkar and Time Travel,3000
94504,1575,C,Cyclic Sum,3000
94328,1572,E,Polygon,3000
94150,1569,F,Palindromic Hamiltonian Path,3000
93488,1558,E,Down Below,3000
93132,1552,G,A Serious Referee,3000
92706,1545,D,AquaMoon and Wrong Coordinate,3000
92110,1535,F,String Distance,3000
92051,1534,F2,Falling Sand (Hard Version),3000
91570,1526,F,Median Queries,3000
90486,1508,D,Swap Pass,3000
88570,1476,F,Lanterns,3000
88450,1474,F,1 2 3 4 ...,3000
86767,1446,D2,Frequency Problem (Hard Version),3000
86528,1442,E,"Black, White and Grey Tree",3000
86290,1438,F,Olha and Igor,3000
85693,1428,G2,Lucky Numbers (Hard Version),3000
85396,1423,I,Lookup Tables,3000
85090,1418,F,Equal Product,3000
84670,1411,F,The Thorny Path,3000
83534,1392,H,ZS Shuffles Cards,3000
82866,1381,D,The Majestic Brown Tree Snake,3000
81668,1361,E,James and the Chase,3000
80530,1342,F,Make It Ascending,3000
80408,1340,E,Nastya and Bees,3000
79208,1320,E,Treeland and Viruses,3000
77946,1299,D,Around the World,3000
77406,1290,D,Coffee Varieties (hard version),3000
76032,1267,G,Game Relics,3000
75136,1252,I,Mission Possible,3000
75126,1252,D,Find String in a Grid,3000
75006,1250,D,Conference Problem,3000
74170,1236,F,Alice and the Cactus,3000
73092,1218,G,Alpha planetary system,3000
73082,1218,B,Guarding warehouses,3000
72676,1211,I,Unusual Graph,3000
72069,1201,E2,Knightmare (hard),3000
70869,1181,E2,A Story of One Country (Hard),3000
70692,1178,G,The Awesomest Vertex,3000
70512,1175,G,Yet Another Partiton Problem,3000
70086,1168,D,Anagram Paths,3000
69790,1163,F,Indecisive Taxi Fee,3000
69131,1152,F2,Neko Rules the Catniverse (Large Version),3000
68946,1149,D,Abandoning Roads,3000
68828,1147,E,Rainbow Coins,3000
65832,1097,G,Vladislav and a Great Legend,3000
64572,1076,G,Array Game,3000
64224,1070,M,Algoland and Berland,3000
63788,1063,E,Lasers and Mirrors,3000
61692,1028,G,Guess the number,3000
61144,1019,C,Sergey's problem,3000
60424,1007,C,Guess two numbers,3000
59828,997,E,Good Subsegments,3000
56166,936,D,World of Tank,3000
54850,914,F,Substrings in a String,3000
53468,891,E,Lust,3000
53348,889,E,Mod Mod Mod,3000
51552,859,G,Circle of Numbers,3000
51370,856,F,To Play or not to Play,3000
51134,852,H,Bob and stages,3000
50588,843,E,Maximum Flow,3000
47888,798,E,Mike and code of a permutation,3000
47590,793,F,Julia the snail,3000
47286,788,D,Finding lines,3000
46688,778,E,Selling Numbers,3000
46388,773,E,Blog Post Rating,3000
46268,771,E,Bear and Rectangle Strips,3000
44348,739,E,Gosha is hunting,3000
41890,698,F,Coprime Permutation,3000
41768,696,E,...Wait for it...,3000
40998,683,J,The Hero with Bombs,3000
39966,666,D,Chain Reaction,3000
38470,641,F,Little Artem and 2-SAT,3000
37628,627,E,Orchestra,3000
37090,618,F,Double Knapsack,3000
36188,603,E,Pastoral Oddities,3000
35230,587,F,Duff is Mad,3000
34928,582,E,Boolean Function,3000
34386,573,D,Bear and Cavalry,3000
34088,568,E,Longest Increasing Subsequence,3000
33964,566,C,Logistical Questions,3000
33548,559,E,Gerald and Path,3000
31986,533,D,Landmarks,3000
31980,533,A,Berland Miners,3000
31570,526,F,Pudding Monsters,3000
30368,506,E,Mr. Kitayuta's Gift,3000
30248,504,E,Misha and LCP on Tree,3000
27848,464,E,The Classic Problem,3000
27668,461,E,Appleman and a Game,3000
27428,457,E,Flow Optimality,3000
27186,453,D,Little Pony and Elements of Harmony,3000
26170,436,F,Banners,3000
26048,434,E,Furukawa Nagisa's Tree,3000
25748,429,E,Points and Segments,3000
22508,375,E,Red and Black Tree,3000
22328,372,E,Drawing Circles is Fun,3000
21848,364,E,Empty Rectangles,3000
21368,356,E,Xenia and String Problem,3000
20768,346,E,Doodle Jump,3000
20468,341,E,Candies Game,3000
20110,335,F,"Buy One, Get One Free",3000
19866,331,D3,Escaping on Beaveractor,3000
19148,319,E,Ping-Pong,3000
18188,303,E,Random Ranking,3000
17828,297,E,Mystic Carvings,3000
16808,280,E,Sequence Transformation,3000
16448,274,E,Mirror Room,3000
15848,264,E,Roadside Trees,3000
15068,251,E,Tree and Table,3000
14588,243,E,Matrix,3000
14106,235,D,Graph Game,3000
13928,232,E,Quick Tortoise,3000
13388,223,E,Planar Graph,3000
13386,223,D,Spider,3000
12720,212,A,Privatization,3000
11108,185,E,Soap Time! - 2,3000
10510,175,F,Gnomes of Might and Magic,3000
10026,167,D,Wizards and Roads,3000
9368,156,E,Mrs. Hudson's Pancakes,3000
9248,154,E,Martian Colony,3000
9008,150,E,Freezing with Style,3000
8528,142,E,Help Greg the Dwarf 2,3000
8108,135,E,Weak Subsequence,3000
3428,57,E,Chess,3000
95942,1599,B,Restaurant Game,3100
94698,1578,J,Just Kingdom,3100
93972,1566,G,Four Vertices,3100
90600,1510,A,ASCII Automata Art,3100
90488,1508,E,Tree Calendar,3100
90188,1503,E,2-Coloring,3100
89952,1499,G,Graph Coloring,3100
89298,1488,J,Flower Shop,3100
89296,1488,I,Demonic Invasion,3100
88870,1481,F,AB Tree,3100
88572,1476,G,Minimum Difference,3100
87790,1463,F,Max Correct Set,3100
87488,1458,E,Nim Shortcuts,3100
87486,1458,D,Flip and Reverse,3100
86346,1439,D,INOI Final Contests,3100
85504,1425,C,Captain of Knights,3100
85386,1423,D,Does anyone else hate the wind?,3100
82984,1383,C,String Transformation 2,3100
80950,1349,F1,Slime and Sequences (Easy Version),3100
80648,1344,E,Train Tracks,3100
79932,1332,G,No Monotone Triples,3100
79746,1329,D,Dreamoon Likes Strings,3100
78432,1307,G,Cow and Exercise,3100
77170,1286,F,Harry The Potter,3100
77166,1286,D,LCC,3100
75670,1261,F,Xor-Set,3100
75020,1250,K,Projectors,3100
75016,1250,I,Show Must Go On,3100
74410,1240,F,Football,3100
74348,1239,E,Turtle,3100
73512,1225,G,To Make 1,3100
72674,1211,H,Road Repair in Treeland,3100
72610,1210,F1,Marek and Matching (easy version),3100
72308,1205,E,Expected Value Again,3100
71408,1190,E,Tokitsukaze and Explosion,3100
71286,1188,D,Make Equal,3100
71047,1184,D2,Parallel Universes (Hard),3100
71040,1184,A3,Heidi Learns Hashing (Hard),3100
70088,1168,E,Xor Permutations,3100
70032,1167,G,Low Budget Inception,3100
67748,1129,E,Legendary Tree,3100
67210,1120,F,Secret Letters,3100
67152,1119,G,Get Ready for the Battle,3100
66612,1110,G,Tree-Tac-Toe ,3100
66186,1103,D,Professional layer,3100
65346,1089,D,Distance Sum,3100
