problem_id,rating,tags
61500,900,"['implementation', 'sortings']"
61390,2600,"['dfs and similar', 'dsu', 'graphs', 'trees']"
61386,1700,"['constructive algorithms', 'data structures']"
61384,1200,['greedy']
61382,1000,['math']
61202,1000,"['brute force', 'dfs and similar', 'graphs']"
61200,1000,['math']
61142,2000,"['binary search', 'interactive']"
61030,2500,"['brute force', 'math']"
61026,1900,"['bitmasks', 'brute force', 'data structures']"
61022,1200,"['implementation', 'math']"
61020,800,['implementation']
60970,2600,"['dfs and similar', 'dp', 'trees']"
60966,1800,"['constructive algorithms', 'flows', 'math']"
60964,1800,"['dp', 'implementation']"
60960,900,"['greedy', 'implementation', 'math']"
60909.0,1900,"['binary search', 'dp', 'greedy']"
60906,1600,"['constructive algorithms', 'greedy']"
60902,1200,['implementation']
60900,800,['implementation']
60782,1200,['greedy']
60780,800,['math']
60724,1900,['dp']
60720,1500,"['brute force', 'implementation', 'math', 'sortings']"
60660,900,"['greedy', 'implementation', 'sortings']"
60606,2000,"['dfs and similar', 'graphs', 'implementation', 'trees']"
60604,1800,['number theory']
60600,1500,"['binary search', 'math']"
60550,2300,"['data structures', 'dsu', 'trees']"
60546,1700,"['brute force', 'constructive algorithms', 'graphs', 'greedy', 'math']"
60544,1700,"['greedy', 'math']"
60542,1400,"['greedy', 'implementation']"
60540,800,['implementation']
60480,900,"['implementation', 'strings']"
60422,2400,"['bitmasks', 'brute force', 'combinatorics', 'math', 'number theory']"
60370,2100,"['bitmasks', 'brute force', 'dp', 'meet-in-the-middle']"
60368,1600,"['dfs and similar', 'graphs', 'trees']"
60366,1700,['implementation']
60362,1200,"['greedy', 'implementation', 'sortings']"
60360,800,['implementation']
60309.0,2400,['sortings']
60306,1500,"['dp', 'greedy', 'number theory']"
60302,900,"['brute force', 'implementation', 'strings']"
60300,800,['implementation']
60250,2600,"['bitmasks', 'data structures', 'divide and conquer']"
60246,2300,"['brute force', 'constructive algorithms', 'implementation']"
60242,1300,"['constructive algorithms', 'greedy', 'implementation', 'math']"
60240,900,['implementation']
60188,2100,"['constructive algorithms', 'graphs']"
60186,1600,['greedy']
60182,1300,['constructive algorithms']
60180,800,['implementation']
60129.0,1900,[]
60128.0,1500,[]
60126.0,1600,[]
60127.0,1300,[]
60126.0,1200,[]
60125.0,1800,[]
60124.0,1700,[]
60122.0,1700,[]
60122.0,1600,[]
60123.0,1600,[]
60122.0,1300,[]
60120.0,1900,[]
60120.0,1500,[]
60121.0,1300,[]
60120.0,800,[]
60074,1200,['*special']
60070,1300,['*special']
60066,1400,['*special']
60062,1400,['*special']
60010,2400,"['data structures', 'divide and conquer']"
60008,2100,"['dfs and similar', 'graphs', 'trees']"
60006,1900,"['combinatorics', 'dp']"
60002,1500,['greedy']
60000,1200,"['greedy', 'implementation']"
59950,2000,['dp']
59948,2000,"['dfs and similar', 'graphs', 'greedy']"
59946,1900,"['data structures', 'greedy', 'implementation']"
59944,1200,['implementation']
59942,900,['implementation']
59882,1200,"['dp', 'greedy', 'sortings']"
59824,2500,"['combinatorics', 'math']"
59820,1500,"['brute force', 'greedy', 'implementation', 'math']"
59762,1300,"['binary search', 'math']"
59760,800,"['dp', 'greedy']"
59706,2500,['math']
59702,1400,"['greedy', 'implementation', 'math']"
59642,1400,"['greedy', 'implementation', 'sortings']"
59640,800,['implementation']
59588,2300,"['chinese remainder theorem', 'fft', 'math']"
59586,2500,"['binary search', 'dp', 'greedy']"
59582,1900,"['bitmasks', 'brute force']"
59528,2500,"['binary search', 'data structures']"
59524,1600,['math']
59522,1600,"['math', 'number theory']"
59466,1500,"['dp', 'greedy']"
59464,1500,"['binary search', 'implementation']"
59460,1000,['implementation']
59412,2400,"['divide and conquer', 'dp', 'dsu', 'number theory', 'trees']"
59410,2400,"['dfs and similar', 'dp', 'greedy', 'trees']"
59406,1700,"['constructive algorithms', 'graphs', 'implementation']"
59404,1500,['implementation']
59400,1000,"['implementation', 'math']"
59346,2500,"['binary search', 'geometry', 'math', 'sortings', 'two pointers']"
59342,1200,"['constructive algorithms', 'strings']"
59290,2100,['dp']
59286,1800,"['brute force', 'math']"
59282,1100,"['sortings', 'strings']"
59224,1400,"['brute force', 'dp', 'implementation']"
59222,1100,['math']
59220,800,['implementation']
59164,2500,"['bitmasks', 'dfs and similar', 'dsu', 'graphs']"
59162,1800,"['combinatorics', 'math']"
59108,2100,"['binary search', 'data structures', 'dp', 'greedy', 'two pointers']"
59104,1500,['greedy']
59102,1200,['implementation']
59100,1100,['implementation']
59042,1100,['implementation']
58984,2400,"['dp', 'graphs', 'shortest paths']"
58982,1800,['dp']
58980,1700,"['implementation', 'math']"
58928,2600,"['geometry', 'number theory']"
58924,1500,"['dfs and similar', 'dp', 'graphs', 'greedy', 'trees']"
58922,1300,"['data structures', 'greedy', 'implementation']"
58872,2500,['data structures']
58868,2200,"['bitmasks', 'data structures', 'divide and conquer', 'dp']"
58866,1900,"['bitmasks', 'dp', 'greedy']"
58864,1400,"['implementation', 'trees']"
58860,900,"['brute force', 'implementation', 'strings']"
58808,2200,"['data structures', 'greedy', 'trees']"
58806,2100,"['dp', 'math', 'number theory']"
58802,1600,['constructive algorithms']
58800,900,"['implementation', 'math']"
58748,2400,['dp']
58744,1600,"['dfs and similar', 'trees']"
58742,1800,['greedy']
58740,1000,['math']
58690,1500,"['binary search', 'data structures', 'implementation']"
58688,1400,"['combinatorics', 'math']"
58684,1000,"['binary search', 'implementation', 'two pointers']"
58680,800,['implementation']
58630,1700,['dp']
58628,1500,"['dfs and similar', 'dsu', 'graphs']"
58624,1200,['sortings']
58620,800,['implementation']
58568,2100,"['greedy', 'sortings']"
58564,1500,"['greedy', 'implementation', 'sortings']"
58562,1300,"['implementation', 'math']"
58560,800,['implementation']
58506,2000,"['geometry', 'math']"
58504,1400,['binary search']
58500,900,"['implementation', 'strings']"
58020,1100,['implementation']
57906,1900,"['binary search', 'flows', 'greedy', 'two pointers']"
57904,2000,['math']
57902,1300,['implementation']
57900,800,['math']
57842,1300,['math']
57840,800,['math']
57786,2500,"['hashing', 'string suffix structures', 'strings']"
57782,2000,"['constructive algorithms', 'dfs and similar', 'dp', 'greedy', 'trees']"
57780,1800,"['math', 'number theory']"
57730,2400,"['dfs and similar', 'graphs', 'trees']"
57726,1600,"['data structures', 'implementation']"
57722,1300,"['constructive algorithms', 'greedy', 'implementation']"
57720,1300,['implementation']
57668,1900,['data structures']
57664,1400,"['bitmasks', 'brute force', 'implementation']"
57660,900,['implementation']
57610,2100,"['data structures', 'dp', 'graphs']"
57606,2100,"['brute force', 'implementation', 'trees']"
57602,1500,"['data structures', 'greedy', 'sortings']"
57600,1200,['implementation']
57548,1900,"['bitmasks', 'dp', 'graphs', 'implementation', 'math']"
57544,1500,"['constructive algorithms', 'trees']"
57542,1200,"['dsu', 'greedy', 'implementation']"
57490.0,2600,['fft']
57490.0,1500,['implementation']
57489.0,2200,"['binary search', 'dp', 'greedy', 'sortings']"
57484.0,2500,"['data structures', 'dp']"
57485.0,2000,['dp']
57483.0,2200,"['data structures', 'dfs and similar', 'graphs', 'greedy', 'trees']"
57482.0,1000,['implementation']
57481.0,2000,"['hashing', 'strings']"
57480.0,1400,['implementation']
57420,1300,['implementation']
57310,2600,"['dp', 'trees']"
57306,2600,"['brute force', 'strings']"
57304,2100,"['binary search', 'math', 'number theory']"
57302,1400,['implementation']
57300,1100,"['greedy', 'math']"
57256,2200,"['fft', 'math']"
57254,2500,"['combinatorics', 'dp']"
57250,2100,"['dp', 'matrices', 'sortings']"
57246,1600,"['dfs and similar', 'graphs', 'shortest paths']"
57244,1700,['implementation']
57240,800,['implementation']
57130,2400,[]
57128,2000,[]
57124,1600,['implementation']
57120,800,['math']
57002,1100,"['greedy', 'implementation']"
57000,800,"['implementation', 'math']"
56944,1900,"['dfs and similar', 'graphs']"
56940,1600,['greedy']
56772,2500,"['data structures', 'dp']"
56768,2200,"['greedy', 'implementation']"
56766,1800,['dp']
56762,1100,"['math', 'number theory']"
56760,800,['greedy']
56408,2000,"['data structures', 'dp', 'greedy', 'math']"
56406,1600,"['binary search', 'implementation']"
56402,1400,"['dp', 'greedy']"
56350,2400,"['data structures', 'dp']"
56346,1600,"['dfs and similar', 'dsu', 'graphs', 'greedy', 'strings']"
56342,1000,['implementation']
56340,800,['graphs']
56288,2300,"['combinatorics', 'math']"
56284,1700,"['binary search', 'brute force', 'constructive algorithms']"
56280,800,['implementation']
56220,800,"['implementation', 'sortings']"
56162,2100,"['dfs and similar', 'dp', 'games', 'graphs']"
56160,1700,"['binary search', 'implementation', 'math']"
56110,2600,"['data structures', 'greedy']"
56108,2300,"['dfs and similar', 'dp', 'trees']"
56104,1600,['geometry']
56102,900,['implementation']
56042,1200,"['constructive algorithms', 'implementation']"
55984,2700,"['geometry', 'graphs']"
55982,2000,['math']
55980,1800,['dp']
55928,2400,"['combinatorics', 'dp', 'math']"
55926,2200,"['binary search', 'dp', 'trees']"
55922,1300,"['binary search', 'data structures', 'dfs and similar']"
55864,1700,"['implementation', 'math']"
55860,800,"['brute force', 'greedy', 'implementation', 'math']"
55806,2500,"['data structures', 'games', 'implementation']"
55804,1900,"['data structures', 'dp']"
55800,1500,"['dfs and similar', 'graphs', 'trees']"
55746,2400,[]
55742,1300,"['*special', 'implementation']"
55686,1900,"['*special', 'strings', 'trees']"
55682,1400,"['*special', 'dp']"
55578,2100,['data structures']
55576,1700,[]
55574,2200,[]
55572,1500,[]
55570,2000,[]
55566,1600,[]
55564,1700,['implementation']
55562,1800,[]
55560,1300,"['implementation', 'math']"
55504,2200,"['constructive algorithms', 'math']"
55500,1600,['binary search']
55446,2500,[]
55444,1700,"['data structures', 'dp', 'greedy']"
55440,1300,"['greedy', 'implementation']"
55384,1800,"['data structures', 'greedy', 'strings', 'trees']"
55382,1600,"['binary search', 'data structures']"
55380,1700,"['math', 'number theory']"
55328,2200,['dp']
55324,1600,"['brute force', 'number theory']"
55320,1300,['implementation']
55228.0,3200,[]
55226.0,3200,[]
55226.0,3200,[]
55210,2000,"['brute force', 'data structures', 'dsu', 'number theory']"
55208,2100,"['data structures', 'dfs and similar', 'dsu', 'graphs']"
55206,2400,"['dp', 'greedy', 'implementation']"
55202,1200,['implementation']
55200,1000,['implementation']
55148,2100,"['chinese remainder theorem', 'math', 'number theory']"
55146,1700,"['dfs and similar', 'dp', 'graphs']"
55142,1100,"['binary search', 'brute force', 'dp', 'implementation', 'number theory']"
55082,900,"['implementation', 'strings']"
55024,2900,"['combinatorics', 'dp', 'matrices']"
55020,1800,"['dp', 'greedy', 'implementation', 'math']"
54968,2400,"['data structures', 'trees']"
54964,1600,"['constructive algorithms', 'graphs', 'shortest paths']"
54962,2000,"['bitmasks', 'greedy', 'math']"
54912,2300,"['math', 'number theory']"
54910,2400,"['data structures', 'dsu', 'graphs', 'trees']"
54906,2200,"['dfs and similar', 'graphs']"
54904,1700,"['dp', 'greedy']"
54902,1300,['implementation']
54900,900,['implementation']
54852,2600,"['bitmasks', 'divide and conquer', 'dp', 'fft', 'math']"
54848,2400,"['bitmasks', 'data structures', 'divide and conquer', 'trees']"
54846,1900,"['data structures', 'number theory']"
54842,1200,"['games', 'greedy', 'implementation']"
54790,2800,"['dp', 'graphs', 'math', 'probabilities']"
54786,1800,"['binary search', 'brute force', 'data structures', 'greedy', 'sortings']"
54784,1600,"['bitmasks', 'dp', 'greedy']"
54782,1200,"['implementation', 'trees']"
54780,900,"['implementation', 'math']"
54726,2100,"['data structures', 'graphs', 'greedy', 'probabilities', 'shortest paths']"
54722,1300,"['bitmasks', 'constructive algorithms', 'number theory']"
54720,800,['implementation']
54672,2500,['data structures']
54668,2000,"['constructive algorithms', 'data structures', 'greedy', 'implementation']"
54664,1400,"['brute force', 'constructive algorithms']"
54660,1100,['implementation']
54602,1600,"['greedy', 'implementation']"
54600,800,"['dfs and similar', 'dp', 'greedy', 'implementation']"
54548,1900,"['dfs and similar', 'dp', 'graphs', 'greedy']"
54546,2100,"['data structures', 'greedy', 'implementation']"
54544,1800,['dp']
54540,1000,"['brute force', 'greedy', 'sortings']"
54490,2400,"['graphs', 'greedy', 'implementation']"
54488,2500,"['bitmasks', 'combinatorics', 'dp', 'math']"
54484,1500,"['brute force', 'geometry', 'implementation', 'math']"
54480,800,"['brute force', 'implementation']"
54422,1400,['implementation']
54364,2400,"['bitmasks', 'brute force', 'dp', 'graphs']"
54360,1600,"['implementation', 'strings']"
54190,2200,"['bitmasks', 'dp']"
54186,2200,"['data structures', 'math']"
54184,1200,['greedy']
54182,1200,"['greedy', 'implementation']"
54180,900,"['greedy', 'implementation']"
54122,1200,"['dfs and similar', 'dsu', 'greedy']"
54120,1100,"['greedy', 'implementation']"
54062,2200,"['constructive algorithms', 'math']"
54008,2100,"['data structures', 'dp', 'strings']"
54006,2000,"['bitmasks', 'combinatorics', 'dp', 'math', 'number theory']"
54002,1300,"['math', 'number theory']"
53950,2100,"['data structures', 'strings']"
53946,1800,"['constructive algorithms', 'math']"
53942,1200,['implementation']
53890,2300,"['brute force', 'hashing', 'math']"
53886,1600,['greedy']
53882,1100,"['brute force', 'implementation', 'number theory']"
53880,800,"['implementation', 'math']"
53820,800,['implementation']
53762,2000,"['binary search', 'constructive algorithms', 'games', 'greedy', 'interactive']"
53760,1700,"['binary search', 'dfs and similar']"
53706,2100,"['combinatorics', 'math', 'strings']"
53704,2000,"['bitmasks', 'combinatorics', 'dp', 'math']"
53700,1200,"['brute force', 'implementation']"
53648,2100,"['dp', 'graphs']"
53644,1900,"['constructive algorithms', 'math']"
53640,800,"['brute force', 'dp']"
53590,2300,"['data structures', 'trees']"
53588,2000,"['combinatorics', 'dp', 'math', 'number theory']"
53586,1900,"['data structures', 'dp', 'greedy', 'implementation']"
53584,1300,"['dfs and similar', 'graphs', 'greedy']"
53580,900,['implementation']
53520,900,"['greedy', 'implementation']"
53464,2300,"['data structures', 'dsu', 'graphs']"
53460,1500,"['brute force', 'dp', 'greedy', 'math', 'number theory']"
53292,2300,"['bitmasks', 'constructive algorithms', 'data structures']"
53290,2500,"['dp', 'graphs']"
53286,1600,"['combinatorics', 'dp', 'math']"
53282,1000,['greedy']
53230,2500,"['greedy', 'sortings']"
53226,2400,"['data structures', 'two pointers']"
53222,1300,"['brute force', 'implementation']"
53220,1000,['implementation']
53168,2400,"['combinatorics', 'dp', 'math']"
53164,1300,"['dsu', 'greedy', 'implementation', 'trees']"
53162,1000,[]
